id	imdbid	year	title	rating
5895	3321254	2013	Barbie &amp; Her Sisters in a Pony Tale	3
3915	1559547	2013	Beautiful Creatures	3
4272	2209418	2013	Before Midnight	3
4168	1291580	2013	Behind the Candelabra	1
5142	3448098	2013	Beltracchi: The Art of Forgery	1
5853	2852460	2013	Bends	3
5604	2991296	2013	Beneath	0
5156	2224073	2013	Best Friends Forever	3
5215	2083355	2013	Best Man Holiday, The	3
5788	2083355	2013	Best Man Holiday, The	3
5520	2499414	2013	Best Night Ever	3
6138	2207050	2013	Bicycling with Moli&egrave;re	2
4145	1931435	2013	Big Wedding, The	3
5176	1674047	2013	Birdemic 2: The Resurrection	3
5389	2545118	2013	Blackfish	3
4296	2132285	2013	Bling Ring, The	3
4704	2278871	2013	Blue Is the Warmest Color	3
4435	2334873	2013	Blue Jasmine	3
5653	2359024	2013	Blue Ruin	3
5014	0816442	2013	Book Thief, The	3
5097	2369396	2013	Bounty Killer	3
5085	3183630	2013	Boy and the World, The	0
4051	1911644	2013	Call, The	3
4788	2018086	2013	Camille Claudel 1915	3
4476	2387413	2013	Captain Battle: Legacy War	3
4677	1535109	2013	Captain Phillips	1
3923	1939659	2013	Carrie	3
5021	1937118	2013	Casse-tete chinois	3
4492	2279864	2013	Clear History	2
4594	2218003	2013	Closed Circuit	2
5110	1985966	2013	Cloudy with a Chance of Meatballs 2	3
6686	2866360	2013	Coherence	3
4542	1160996	2013	Colony, The	1
4461	2007360	2013	Computer Chess	1
4840	2296697	2013	Concussion	3
5298	1821641	2013	Congress, The	3
4370	1457767	2013	Conjuring, The	3
5400	2281159	2013	Contracted	3
4740	2193215	2013	Counselor, The	3
4133	0481499	2013	Croods, The	3
4440	1913178	2013	Crown and the Dragon, The	3
4924	2332579	2013	Crystal Fairy &amp; the Magical Cactus and 2012	3
6232	2230358	2013	Curse of Chucky	3
5169	2355540	2013	Cutie and the Boxer	0
4660	0790636	2013	Dallas Buyers Club	3
4462	2387433	2013	Dark Skies	2
5311	2328549	2013	Dark Touch	3
4873	2779318	2013	Day of the Doctor, The	3
3978	2101341	2013	Dead Man Down	3
5541	1464191	2013	Decoding Annie Parker	3
4300	1690953	2013	Despicable Me 2	3
5015	1905040	2013	Devil&#39;s Pass	3
6086	2401715	2013	Devil&#39;s Violinist, The	3
6559	2334896	2013	Dirties, The	3
4545	1433811	2013	Disconnect	2
4568	2229499	2013	Don Jon	3
5989	2202928	2013	Down River	3
5292	2263944	2013	Dragon Ball Z: Battle of Gods	3
4203	2250234	2013	Dragon Lore: Curse of the Shadow	1
4624	2265398	2013	Drinking Buddies	3
4017	1869716	2013	East, The	3
3861	2287715	2013	Ego	2
5376	2289538	2013	Elle s&#39;en va	3
4460	1535108	2013	Elysium	3
4753	1731141	2013	Ender&#39;s Game	2
6753	2316411	2013	Enemy	1
4781	2390361	2013	Enough Said	3
4180	0848537	2013	Epic	3
3949	0765446	2013	Escape from Planet Earth	3
4689	1211956	2013	Escape Plan	2
4324	2051879	2013	Europa Report	3
4024	1288558	2013	Evil Dead	3
4733	1982177	2013	Exit Marrakech	2
5273	2987732	2013	Fack ju Gohte	3
5428	2258345	2013	Fading Gigolo	2
4477	2294189	2013	Fall, The	3
4369	1821426	2013	Family Weekend	3
4607	2404311	2013	Family, The	3
4197	1869416	2013	Faroeste caboclo	3
4192	1905041	2013	Fast and Furious 6	3
4714	1837703	2013	Fifth Estate, The	1
4681	1450321	2013	Filth	1
5448	2169322	2013	Finding Mr. Right	1
4656	2338864	2013	Finsterworld	1
6458	2508258	2013	First Period	3
5829	2217458	2013	Flores Raras	3
4996	2403419	2013	For Elisa	3
4125	2617828	2013	Freier Fall	1
6437	2414766	2013	Frequencies	3
4858	2294629	2013	Frozen	3
4609	2005374	2013	Frozen Ground, The	3
4436	2334649	2013	Fruitvale Station	3
5985	2991316	2013	Future Shift	3
5480	2429074	2013	G.B.F.	3
4019	1583421	2013	G.I. Joe: Retaliation	3
5652	3106846	2013	Gabrielle	3
4855	2969656	2013	Gam-si-ja-deul	3
4508	2312390	2013	Gamers: Hands of Fate, The	3
3836	1321870	2013	Gangster Squad	1
5637	2235902	2013	Geography Club	3
5714	1847746	2013	German Doctor, The	3
5131	1657510	2013	Gimme Shelter	1
4471	1698648	2013	Girl Most Likely	3
5177	2425486	2013	Gloria	3
4751	2247432	2013	Go for Sisters	3
5269	2349460	2013	Grace Unplugged	3
5589	2319580	2013	Grand Seduction, The	1
4156	1462900	2013	Grandmaster, The	1
4655	1454468	2013	Gravity	0
4138	1343092	2013	Great Gatsby, The	3
4419	2191701	2013	Grown Ups 2	2
4181	1951261	2013	Hangover part 3, The	2
5096	2429414	2013	Hannas Reise	3
4878	2415464	2013	Hansel &amp; Gretel	3
3856	1428538	2013	Hansel &amp; Gretel: Witch Hunters	3
4387	2081194	2013	Hansel and Gretel Get Baked	3
5841	2386278	2013	Haunt	3
5180	2345567	2013	Haunter	3
4603	2094877	2013	Haute Cuisine	3
4196	2404463	2013	Heat, The	3
4548	2309295	2013	Hemlock Grove	3
4860	1798709	2013	Her	2
4166	2651924	2013	Hit Girl, The	3
4921	1170358	2013	Hobbit: The Desolation of Smaug, The	3
5640	2312718	2013	Homefront	2
5893	1528071	2013	Horns	3
4023	1517260	2013	Host, The	3
4455	2201251	2013	Hot Flashes, The	3
4925	1894476	2013	How I Live Now	3
6100	3074732	2013	Hross i oss	3
4851	1951264	2013	Hunger Games: Catching Fire, The	3
5268	2244901	2013	I Give it a Year	3
4743	2147728	2013	I Used to Be Darker	3
4305	2243389	2013	I&#39;m So Excited	2
5335	2718492	2013	Ida	3
3886	2024432	2013	Identity Thief	2
5525	191181	2013	Immigrant, The	3
4472	2294677	2013	In a World...	3
5732	2165859	2013	In Fear	0
3996	0790628	2013	Incredible Burt Wonderstone, The	1
4814	2042568	2013	Inside Llewyn Davis	1
4879	2226417	2013	Insidious: Chapter 2	2
4652	2378281	2013	Instructions Not Included	3
5491	2352488	2013	Interior. Leather Bar.	1
4213	2234155	2013	Internship, The	1
5746	1700845	2013	Invisible Woman, The	3
4090	1300854	2013	Iron Man 3	3
6483	1817287	2013	Is the Man Who Is Tall Happy?	0
6377	1181840	2013	Jack and the Cuckoo-Clock Heart	3
3955	1351685	2013	Jack the Giant Slayer	0
4836	2752200	2013	Jeune &amp; jolie	3
3900	2303110	2013	Jurassic Attack	2
5537	2289920	2013	Justice Is Mind	3
5093	2792728	2013	Karlek deluxe	3
5579	2013293	2013	Kaze tachinu	3
4470	1650554	2013	Kick-Ass 2	3
5809	2085957	2013	Kill for Me	3
5362	1311071	2013	Kill Your Darlings	1
4537	1480295	2013	Killing Season	1
5576	2179116	2013	Kings of Summer, The	2
5145	1545660	2013	Knights of Badassdom	3
5113	2829458	2013	Kyss meg for faen i helvete	3
5119	3103576	2013	L&#39;amour est un crime parfait	2
4294	2027140	2013	L&#39;ecume des jours	3
6415	2358891	2013	La grande bellezza	3
6734	2042583	2013	La jaula de oro	0
5377	2406252	2013	La Venus a la fourrure	0
4132	2034139	2013	Last Exorcism Part II, The	3
4887	1716767	2013	Last Keepers, The	3
6966	2450440	2013	Last of Robin Hood, The	3
5193	1858481	2013	Last Passenger	3
5570	1549920	2013	Last Stand, The	1
5161	1204975	2013	Last Vegas	1
5105	2404461	2013	Le Pass&eacute;	3
6145	2392326	2013	Le week-end	1
4522	1327773	2013	Lee Daniels&#39; The Butler	3
5917	0884726	2013	Legends of Oz: Dorothy&#39;s Return	3
5022	2315200	2013	Les garcons et Guillaume, a table!	1
4866	2330546	2013	Les Reines du Ring (English: Wrestling Queens)	3
5587	2543508	2013	Life Inside Out	3
5322	2265534	2013	Lifeguard, The	3
5527	2692904	2013	Locke	0
4279	1210819	2013	Lone Ranger, The	1
5162	1951216	2013	Look of Love, The	3
4212	2628260	2013	Lost In Living	3
5140	2388759	2013	Love &amp; Air Sex	3
5754	2234261	2013	Love Punch, The	3
4583	1426329	2013	Lovelace	3
4857	2350496	2013	Lunchbox, The	3
4651	2002718	2013	Machete Kills	3
5787	2317225	2013	Machine, The	3
5026	2457282	2013	Madoka Magica: Rebellion Story	3
6709	2555268	2013	Maidentrip	3
3853	2023587	2013	Mama	3
4238	0770828	2013	Man of Steel	3
4908	2016940	2013	Man of Tai Chi	3
5023	2304771	2013	Mandela: Long Walk to Freedom	1
6592	2520512	2013	Maron	0
4306	2284766	2013	Mary and Martha	3
5188	2582008	2013	Meine Schwestern	3
4553	2054790	2013	Michael Kohlhaas	1
4426	2106550	2013	Mobius	3
4256	1453405	2013	Monsters University	1
4509	1538403	2013	Mortal Instruments: City of Bones, The	3
4853	2415174	2013	Moving Mountains	3
3883	2580928	2013	Mt. Zion	1
4115	1935179	2013	Mud	1
4266	2908228	2013	My Little Pony: Equestria Girls	3
5374	2656122	2013	Nashorn im Galopp	0
4473	2188560	2013	Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries)	2
4658	1821549	2013	Nebraska	3
4891	1654523	2013	Night Train to Lisbon	1
4188	1670345	2013	Now You See Me	1
4226	1659338	2013	Numbers Station, The	1
5067	1937390	2013	Nymphomaniac: Volume 1	3
5121	2382009	2013	Nymphomaniac: Volume 2	3
4642	2401711	2013	O Tempo e o Vento	3
4055	1483013	2013	Oblivion	3
5490	1767354	2013	Odd Thomas	3
5167	1321511	2013	Oldboy	2
4021	2302755	2013	Olympus Has Fallen	1
5641	2531258	2013	Once Upon a Time in Vietnam	0
4367	1602613	2013	Only God Forgives	3
5000	1714915	2013	Only Lovers Left Alive	3
6130	1922679	2013	Open Road	3
5037	2234222	2013	Orphan Black	3
4910	1206543	2013	Out of the Furnace	1
3961	1623205	2013	Oz the Great and Powerful	3
4334	1663662	2013	Pacific Rim	1
4195	1980209	2013	Pain &amp; Gain	1
5526	2479800	2013	Palo Alto	3
4163	1904996	2013	Parker	3
6004	1385956	2013	Particle Fever	3
4072	2357263	2013	Pasadena	3
5626	2981768	2013	Patema Inverted	0
4205	1699755	2013	Peeples	3
4906	1854564	2013	Percy Jackson: Sea of Monsters	3
4808	2103267	2013	Perfect Mothers	3
4888	2431286	2013	Philomena	3
5011	2101473	2013	Physician, The	1
4463	1691917	2013	Planes	1
6272	2226519	2013	Plush	3
4155	2187115	2013	Pozitia copilului	3
5542	2140577	2013	Pretty One, The	3
4488	2195548	2013	Prince Avalanche	0
5861	3122122	2013	Princess Twins of Legendale, The	3
4641	1392214	2013	Prisoners	3
4980	2457282	2013	Puella Magi Madoka Magica the Movie Part III: The Rebellion Story	3
5518	1785612	2013	Punk Singer, The	3
4225	2184339	2013	Purge, The	3
4382	0790736	2013	R.I.P.D.	1
5062	2058107	2013	Railway Man, The	0
5992	3521332	2013	rastres de s&aacute;ndal	3
4393	1821694	2013	Red 2	3
5845	2770480	2013	Remember Sunday	3
6110	2093270	2013	Returned, The	3
6570	2193185	2013	Rewind	1
4543	1411250	2013	Riddick	0
4953	2944454	2013	Riley Rewind	3
4653	2364841	2013	Runner Runner	0
5061	1979320	2013	Rush	1
4739	3066242	2013	RWBY	3
5676	2440362	2013	Sadako 3D 2	3
3911	1702439	2013	Safe Haven	3
4627	2818348	2013	Saige Paints the Sky	3
4965	2140373	2013	Saving Mr. Banks	3
4912	0359950	2013	Secret Life of Walter Mitty, The	3
6892	2304426	2013	Selfish Giant, The	1
4365	2724064	2013	Sharknado	3
4598	2370248	2013	Short Term 12	3
3913	2053463	2013	Side Effects	3
4261	2255372	2013	Sisters Plotz, The	3
4803	2881698	2013	Skinwalker Ranch	0
4416	2017020	2013	Smurfs 2, The	3
5296	1706620	2013	Snowpiercer	3
5114	2201221	2013	Some Girl(s)	1
5190	2331143	2013	Soshite chichi ni naru (Like Father, Like Son)	3
5987	1714206	2013	Spectacular Now, The	2
6750	1966566	2013	Stalingrad	1
4127	1408101	2013	Star Trek Into Darkness	1
5111	2403029	2013	Starving Games, The	3
5076	2395417	2013	Still Life	1
4281	1682180	2013	Stoker	3
4514	2585078	2013	Summer League	3
4759	2481198	2013	Sunshine on Leith	3
5020	2298416	2013	Suzanne	3
5672	2395421	2013	Svecenikova djeca	1
5896	2576852	2013	Tale of The Princess Kaguya, The	3
6647	2325989	2013	Teen Beach Movie	3
4142	1572315	2013	Texas Chainsaw 3D	3
5079	1932718	2013	Thanks for Sharing	2
4167	1245492	2013	This Is the End	1
4756	1981115	2013	Thor: The Dark World	3
6006	3089388	2013	Tim&#39;s Vermeer	2
4431	1758795	2013	To Do List, The	3
5507	2364949	2013	Touchy Feely	3
5622	2167266	2013	Tracks	3
4025	1924429	2013	Trance	0
5436	1766175	2013	Trap for Cinderella	3
5903	1838520	2013	Truth About Emanuel, The	3
4375	1860353	2013	Turbo	3
4540	2664258	2013	UMMAH - Unter Freunden	1
6693	2084989	2013	Upstream Color	0
5126	2450186	2013	V/H/S/2	3
4126	2220408	2013	Vai que da Certo	1
4647	2364975	2013	Vi ar bast!	3
5203	2523600	2013	Viva la liberta	1
6082	3252208	2013	Vivian Maier Mystery, The	3
5283	2896036	2013	Vivir es facil con los ojos cerrados	0
4304	2258858	2013	Wadjda	3
3862	1588173	2013	Warm Bodies	2
4420	1727388	2013	Way Way Back, The	3
4948	2309021	2013	We Are What We Are	3
4507	1723121	2013	We&#39;re the Millers	3
4433	1684233	2013	Welcome to the Punch	1
6167	2524674	2013	Wetlands	3
6083	1486834	2013	What If	2
4278	2542420	2013	White Bear	3
4309	2334879	2013	White House Down	2
4715	2066133	2013	Wine of Summer, The	3
4768	2404738	2013	Witching and Bitching	3
4922	0993846	2013	Wolf of Wall Street, The	3
4388	1430132	2013	Wolverine, The	3
5464	2380331	2013	Words and Pictures	3
4259	0816711	2013	World War Z	3
4414	1213663	2013	World&#39;s End, The	2
5670	2166616	2013	Wrong Cops	1
5457	2017561	2013	Xi you xiang mo pian (Journey to the West)	2
5613	2495118	2013	Yip Man: Jung gik yat jin	3
5607	1981107	2013	Young and Prodigious T.S. Spivet, The	3
6142	2992146	2013	Young Detective Dee: Rise of the Sea Dragon	2
5647	2333804	2013	Zero Theorem, The	0
5225	2388821	2013	Zipi y Zape y el club de la canica	0
5001	2446502	2013	Zombie Hunter	3
6246	3078718	2013	Zoran, il mio nipote scemo	0
4604	2865802	2013	Zum Geburtstag	2
6443	1753722	2012	2 Coelhos	1
4101	1602472	2012	2 Days in New York	3
3380	1232829	2012	21 Jump Street	2
5479	2404153	2012	A Halloween Puppy	2
3964	1226240	2012	A Late Quartet	3
6850	1276419	2012	A Royal Affair	3
5492	0763831	2012	A Thousand Words	2
4043	1945062	2012	About Cherry	3
3478	1611224	2012	Abraham Lincoln: Vampire Hunter	3
4825	1591479	2012	Act of Valor	0
5066	2107648	2012	Ahi va el diablo	3
6141	2496366	2012	Ali has blue eyes	1
6658	1942798	2012	Alien Tornado	3
3627	2387222	2012	All I Want Is Everything	3
3399	0948470	2012	Amazing Spider-Man, The	2
4546	1959332	2012	American Mary	3
5152	2175927	2012	American Warships	3
3780	1602620	2012	Amour	3
4094	1924394	2012	Angels&#39; Share, The	1
3736	1781769	2012	Anna Karenina	2
5875	1735839	2012	Any Questions for Ben?	2
3540	2151543	2012	Arachnoquake	3
3764	1764183	2012	Arbitrage	2
3633	1024648	2012	Argo	3
5645	2119383	2012	As High as the Sky	3
3726	2098627	2012	Attack of the 50ft Cheerleader	3
4303	2098628	2012	Augustine	3
6701	2208216	2012	Aurora	1
3205	0848228	2012	Avengers, The	1
3718	1920849	2012	Bachelorette	3
5250	2081178	2012	Bad Parents	3
3338	2178941	2012	Barbara	3
3669	2082197	2012	Barfi!	2
3835	2313197	2012	Batman: The Dark Knight Returns, part 1	3
3192	1440129	2012	Battleship	1
4976	1713476	2012	Bay, The	1
3422	2005156	2012	BearCity 2: The Proposal	3
3407	2125435	2012	Beasts of the Southern Wild	3
6203	0455323	2012	Being Flynn	1
3860	1833844	2012	Berberian Sound Studio	1
5109	1885300	2012	Best Man Down	3
3924	2258281	2012	Beyond the Hills	3
3067	1430615	2012	Big Miracle	3
4342	2304517	2012	Bikini Spring Break	3
4037	2287655	2012	Bitchkram	3
4151	1930294	2012	Black Rock	3
5279	2275990	2012	Bletchley Circle	3
3426	1730189	2012	Blood Fare	1
4881	1758575	2012	Blue Like Jazz	3
4558	1937149	2012	Body, The	3
3469	1194173	2012	Bourne Legacy, The	3
5760	1935902	2012	Brass Teapot, The	3
3379	1217209	2012	Brave	3
4085	2024519	2012	Broken Circle Breakdown, The	3
3956	1308729	2012	Bullet to the Head	0
4371	1531901	2012	Byzantium	3
3824	1977739	2012	Call Girl	3
4776	2088714	2012	Call Me Kuchu	3
3496	1790886	2012	Campaign, The	1
3480	1405365	2012	Celeste and Jesse Forever	3
4187	1733114	2012	Cheesecake Casserole	3
3287	1991245	2012	Chernobyl Diaries	1
3037	1706593	2012	Chronicle	1
3744	2346744	2012	Cigarette Ki Tarah	3
4650	1641975	2012	Citadel	1
6960	1942989	2012	Citizen, The	1
3593	1371111	2012	Cloud Atlas	3
5044	1362058	2012	Cockneys vs Zombies	2
3735	2168910	2012	Cocktail	3
5477	1900854	2012	Comes a Bright Day	0
4465	1381404	2012	Company You Keep, The	1
3479	1971352	2012	Compliance	3
3979	1524137	2012	Contraband	3
3481	1480656	2012	Cosmopolis	1
4974	2354196	2012	Croczilla	0
5612	2189240	2012	Cybergeddon	3
3778	2112131	2012	Dabangg 2	1
3437	1345836	2012	Dark Knight Rises, The	1
3253	1077368	2012	Dark Shadows	3
4068	2147550	2012	Das Leben ist nichts fur Feiglinge	3
4042	1836202	2012	Das Wochenende	3
4478	2094155	2012	Dead Man&#39;s Burden	0
5240	2523692	2012	Decay	3
4092	1854236	2012	Den skaldede frisor	3
6742	2368749	2012	Despues de Lucia	3
2993	1560985	2012	Devil Inside, The	3
6183	2204379	2012	Devil&#39;s Carnival, The	1
3289	1645170	2012	Dictator, The	1
5538	1745686	2012	Die Wand	0
3792	1853728	2012	Django Unchained	1
3854	1194577	2012	Door, The	3
3532	1343727	2012	Dredd 3D	3
3809	2258337	2012	Eega	2
6378	2139843	2012	Electrick Children	3
4208	2191671	2012	Elementary	3
5270	1855199	2012	End of Watch	3
3806	2181931	2012	English Vinglish	3
5489	1842356	2012	Entity	3
5212	1918806	2012	Entrance	3
6016	1645155	2012	Erased	1
5155	1816518	2012	Ernest &amp; Celestine	1
5768	2093109	2012	Escape Fire: The Fight to Rescue American Healthcare	3
4318	0860907	2012	Evangelion: 3.0 You Can (Not) Redo	3
4962	1984153	2012	Excision	3
3483	1764651	2012	Expendables 2, The	3
4746	1757746	2012	Extracted	1
4308	1132285	2012	Factory, The	3
3272	1700808	2012	Fast Girls	3
5086	1995304	2012	Fat Kid Rules the World	0
4861	2046090	2012	Fin	3
3209	1195478	2012	Five-Year Engagement, The	3
3907	1907668	2012	Flight	3
4913	2076850	2012	Flukt	3
3477	1996264	2012	For a Good Time, Call...	3
3580	1492841	2012	Foreign Letters	3
4207	1478804	2012	Four Assassins	1
4136	2347569	2012	Frances Ha	3
3587	1142977	2012	Frankenweenie	0
3733	1701215	2012	Future Weather	3
4176	0404978	2012	Gambit	1
3823	1848902	2012	Game Change	3
3574	2106739	2012	Gayby	3
5805	1769363	2012	Giant Mechanical Man, The	3
3690	2115295	2012	Ginger and Rosa	3
4276	1817676	2012	Girl in Progress	3
3904	2326087	2012	Girl Vs. Monster	3
5690	2294076	2012	Girls Und Panzer	3
6073	2202750	2012	Golden Winter	1
3071	1838544	2012	Gone	3
5562	1920945	2012	Good Vibrations	3
3367	1926992	2012	Goodbye	3
5035	1525366	2012	Grabbers	3
3024	1601913	2012	Grey, The	0
5275	1694020	2012	Guilt Trip, The	3
4985	1857718	2012	Gyo	3
3678	1674773	2012	Hannah Arendt	3
4190	2243973	2012	Hannibal	3
4818	2396701	2012	Haunting of Whaley House, The	3
5053	0423455	2012	Hemingway &amp; Gellhorn	2
6803	2147319	2012	Heruta sukeruta	3
5054	2245195	2012	History of Future Folk, The	2
4404	2097307	2012	Hit and Run	3
3754	0975645	2012	Hitchcock	2
3746	0903624	2012	Hobbit: An Unexpected Journey, The	0
3488	2076220	2012	Holy Motors	1
3622	1535438	2012	Hope Springs	3
3591	0837562	2012	Hotel Transylvania	3
3572	1582507	2012	House at the End of the Street	3
3138	1392170	2012	Hunger Games, The	3
3908	1477855	2012	Hyde Park on Hudson	2
3948	2377396	2012	I Belong	3
5352	1587309	2012	If I Were You	3
3759	1760967	2012	Ill Manors	3
3914	1649419	2012	Impossible, The	2
5168	1764645	2012	In The Dark Half	3
4654	2336960	2012	Inch&#39;Allah	3
4384	2061712	2012	Interview with a Hitman	1
3164	1034314	2012	Iron Sky	3
4551	1995341	2012	It&#39;s a Disaster	3
3601	0850677	2012	Jack and Diane	3
3748	0790724	2012	Jack Reacher	1
5420	2108546	2012	Jackie	3
4081	2106476	2012	Jagten	2
4106	1781840	2012	Jayne Mansfield&#39;s Car	3
3108	0401729	2012	John Carter	3
4432	1783732	2012	John Dies at the End	1
6608	2034761	2012	Journey to the Christmas Star	3
3729	1821480	2012	Kahaani	3
5008	2216240	2012	Kapringen	1
3944	2601160	2012	Key and the Frame, The	3
6005	1928335	2012	Kill &#39;em All	1
3486	1726669	2012	Killer Joe	2
3573	1764234	2012	Killing Them Softly	0
4144	1959438	2012	Kiss of the Damned	3
4742	1900908	2012	Klip	3
3980	1613750	2012	Kon-Tiki	0
6538	2062969	2012	L&#39;enfant d&#39;en haut	2
4016	2298820	2012	La cinquieme saison	3
3418	1699498	2012	Lake Effects	3
3485	1212450	2012	Lawless	1
3983	2008562	2012	Le grand soir	1
4096	2179121	2012	Le prenom	3
3749	1707386	2012	Les Miserables	3
6664	1872818	2012	Liberal Arts	1
3775	0454876	2012	Life of Pi	1
3664	0443272	2012	Lincoln	3
4405	2392261	2012	Lizzie Bennet Diaries, The	3
3562	1276104	2012	Looper	1
3492	1482459	2012	Lorax, The	1
4586	1731697	2012	Lords of Salem, The	3
3953	1996310	2012	Lore	3
5271	1327194	2012	Lucky One, The	3
3384	1277953	2012	Madagascar 3: Europe&#39;s Most Wanted	2
3385	1915581	2012	Magic Mike	3
3859	1839654	2012	Magic of Belle Isle, The	3
6323	2293276	2012	Making of a Lady, The	3
3296	1568338	2012	Man on a Ledge	1
4329	1258972	2012	Man with the Iron Fists, The	1
3541	1560747	2012	Master, The	1
3284	1409024	2012	Men in Black III	1
3581	1655416	2012	Mental	3
5894	1928337	2012	Mine Games	3
3152	1667353	2012	Mirror Mirror	3
4105	2446108	2012	Monster High: Ghoul&#39;s Rule	3
3348	1748122	2012	Moonrise Kingdom	3
5186	2318360	2012	Morgana	3
3940	1978480	2012	Mosquita y Mari	3
4273	2094064	2012	Much Ado About Nothing	3
6181	2190367	2012	Neighboring Sounds	3
3889	2059255	2012	No	1
3837	1230215	2012	Not Fade Away	3
6569	1976633	2012	Occupants, The	0
3484	1462769	2012	Odd Life of Timothy Green, The	3
4093	1954701	2012	Oh Boy	1
4744	2140203	2012	Okami kodomo no ame to yuki	3
6627	598828	2012	One for the Money	3
3019	1598828	2012	One for the Money	3
3575	2040560	2012	Pact, The	3
4289	2006810	2012	Papadopoulos &amp; Sons	1
4663	1496422	2012	Paperboy, The	3
4091	1403214	2012	Paradies: Liebe	3
4468	2109184	2012	Paranormal Activity 4	3
3468	1623288	2012	ParaNorman	1
4320	1047540	2012	Parental Guidance	3
